ID,Clee,Nombre_Unidad,MIPYMES,,,,
6886466,09010213111000011001000000U5,City Buffet,31 a 50 personas,,,,
1016705,09010238210000146001000000U0,City Productions,31 a 50 personas,,,,
6318517,09010531210001601000000000U7,City Wash,0 a 5 personas,,,,
6855605,09010464121001071000003802S3,Clideni,0 a 5 personas,,,,
9334433,09010624212000273000000000U0,Clinica De Especialidades Podologicas,11 a 30 personas,,,,
6798070,09010434111000104011000000U1,Clinica De Rehabilitacion,31 a 50 personas,,,,
658015,09010522110001611001041007S9,Clinica Dental De La Ciudad De Mexico,6 a 10 personas,,,,
8564291,09010621116000036000000000U7,Clinica Dental Frontera,101 a 250 personas,,,,
1057797,09010541190000171000000000U4,Clinica Dental Pekes-Dent,0 a 5 personas,,,,
871884,09010541310000292000000000U2,Clinica Dental Teeth And Tooth,0 a 5 personas,,,,
6232186,09010464111002983011008186S9,Clinica Integral Veterinaria,6 a 10 personas,,,,
6885239,09010462112002173010012598S7,Clinica Madre Teresa Dueñas Ac,11 a 30 personas,,,,
8565110,09010541610002281000000000U6,Clinica Veterinaria,0 a 5 personas,,,,
927964,09010434222000263000000000U0,Clinica Veterinaria Dr Dolittle,11 a 30 personas,,,,
1055044,09010464113000921000000000S7,Clinica Veterinaria Jardines,0 a 5 personas,,,,
6315564,09010532411000063011038479M4,Clinica Veterinaria Jardines,51 a 100 personas,,,,
9333482,09010311110000021000000000U7,Club De Nutricón Herbalife,0 a 5 personas,,,,
6201211,09010541120000213001000000U1,Club Hipico San Francisco,0 a 5 personas,,,,
7673125,09010463211006391000000000S0,Club Nutricional,0 a 5 personas,,,,
1056560,09010811115000181000000000U3,Cocina Ec0Nómica El Mejor Sazon,0 a 5 personas,,,,
9182424,09010461190003261000000000S6,Cocina Economica La Casa De Mi Tia,0 a 5 personas,,,,
6311017,09010721111000125001027269S8,Cocina Economica Las Delicias,101 a 250 personas,,,,
6856966,09010322230000015000000000U2,Cocina Económica Los Ciruelos,51 a 100 personas,,,,
927062,09010466410000301001000000U0,Cocina Economica Los Jalapeños,0 a 5 personas,,,,
8392577,09010713943001503000000000M1,Cocinaeconomica Chefcito,11 a 30 personas,,,,
1056558,09010541941000181000000000U9,Cocodrilo Zone,0 a 5 personas,,,,
8564061,09010541330000622000000000U8,Coi Administracion Publica Y Privada,6 a 10 personas,,,,
7673009,09010433220000101000000000U7,Coldwell Banker,0 a 5 personas,,,,
926743,09010812110009001000000000M4,Colegio Alfred Adler,0 a 5 personas,,,,
924464,09010812210003051000000000U3,Colegio Britania,0 a 5 personas,,,,
1039699,09010541920000631000000000U7,Colegio Chimalistac,0 a 5 personas,,,,
6418094,09010621113002101001002719S4,Colegio De Las Baleares,51 a 100 personas,,,,
8724128,09010721111000301000037712M5,Colegio El Mundo De Los Niños,6 a 10 personas,,,,
6797669,09010531210001853000000000U4,Colegio El Mundo De Los Niños,11 a 30 personas,,,,
6323744,09010541941000241000003278S1,Colegio Federico Froebel,0 a 5 personas,,,,
657916,09010522110000411000041003S5,Colegio Francés Del Pedregal A C,6 a 10 personas,,,,
8386682,09010611111001914000000000U7,Colegio Iskalti Lugar De Crecimiento,31 a 50 personas,,,,
6858633,09010488519000302000000000U0,Colegio Jesus Romero Flores,0 a 5 personas,,,,
8564332,09010524210000872000000000U4,Colegio Mixcoac Kinder Y Primaria,6 a 10 personas,,,,
7299207,09010811113000161000000000U0,Colegio Particular Kindergarden Richmond School,0 a 5 personas,,,,
8564797,09010461160005201000000000U3,Colegio Privado Great Kids Kinder Garden,0 a 5 personas,,,,
926068,09010467115001761000000000U8,Colegio Simon Bolivar,0 a 5 personas,,,,
1050801,09010532291000141000000000U4,Colegio William S James,0 a 5 personas,,,,
881817,09010326198000041000000000U3,Comando 1,0 a 5 personas,,,,
926643,09010722511001201001000000U6,Comedor Comunitario Comedor Santa Maria  Observatorio,6 a 10 personas,,,,
7673657,09010812210005661000000000S7,Comercial Mopek,0 a 5 personas,,,,
8565103,09010321999000112000000000U8,Comercializacion Y Servicio Del Poniente  Tortilleria Sin Nombre,6 a 10 personas,,,,
8564198,09010464112000651000000000U2,Comercializacion Y Servicios Del Poniente  Boleros Boleros Lado Norte,0 a 5 personas,,,,
8564253,09010464111004451000000000U5,Comercializacion Y Servicios Del Poniente  Boleros Boleros Lado Sur,0 a 5 personas,,,,
921069,09010812110013433001000000U3,Comercializacion Y Servicios Del Poniente  Farmacia Farmacia Y Regalos Norte,6 a 10 personas,,,,
9080484,09010461110048981000000000U4,Comercializacion Y Servicios Del Poniente  Fuente De Sodas Carro 3 Fuente De Sodas,0 a 5 personas,,,,
8564200,09010461110041351000000000U7,Comercializacion Y Servicios Del Poniente  Fuente Sodas Delicentro,0 a 5 personas,,,,
921223,09010813210001783001000000U2,Comercializacion Y Servicios Del Poniente  Miscelania Mini Express Norte 1,31 a 50 personas,,,,
6324056,09010468111000195002004040M8,Comercializacion Y Servicios Del Poniente  Miscelania Mini Express Norte 2,51 a 100 personas,,,,
926419,09010468111000404000000000U4,Comercializacion Y Servicios Del Poniente  Venta De Periodico Periodico Sur,31 a 50 personas,,,,
8564252,09010461110041361000000000U6,Comercializacion Y Servicios Del Poniente  Venta De Tacos De Carnitas Kuino Norte,0 a 5 personas,,,,
1023370,09010722514000051010000000U0,Comercializacion Y Servicios Del Poniente Guarda Equipaje Sin Nombre,0 a 5 personas,,,,
6314985,09010722110002036000000000U6,Comercializacion Y Servicios Del Poniente Recargas De Celular Telcel Recargas,101 a 250 personas,,,,
8564254,09010461110041371000000000U5,Comercializacion Y Servicios Del Poniente S.A De C.V Loncheria Loncheria Sur,0 a 5 personas,,,,
6324110,09010468211001633001002456S5,Comercializacion Y Servicios Del Poniente S.A De C.V Micelania Mini Super Sur,11 a 30 personas,,,,
8564257,09010461110041381000000000U4,Comercializacion Y Servicios Poniente  Restaurant Sin Nombre,0 a 5 personas,,,,
8564202,09010461160005091000000000U8,Comercializaciony Servicios Del Poniente Fuente De Sodas Sin Nombre,0 a 5 personas,,,,
1054028,09010434225000301000000000U1,Comercializadora,0 a 5 personas,,,,
1054987,09010311910000222011000000U4,Comercio Al Por Menor De Libros,11 a 30 personas,,,,
6863248,09010238990000051001000000U9,Comercio Al Por Menor De Mascotas,6 a 10 personas,,,,
8802688,09010621511000971000004199S7,"Comercio Al Por Menor De Mobiliario, Equipo Y Accesorios De Cómputo",0 a 5 personas,,,,
1055383,09010434211000832001000000U5,Comercio Al Por Menor De Muebles Para El Hogar,0 a 5 personas,,,,
8392637,09010532493000181000000000U2,"Comercio Al Por Menor De Semillas Y Granos Alimenticios, Especias Y Chiles Secos",0 a 5 personas,,,,
6315761,09010461190000041000002496S5,Comercio Al Por Menor De Telas,0 a 5 personas,,,,
8564618,09010811219000772000000000U9,Comex,6 a 10 personas,,,,
8564412,09010466111001751000000000U9,Comex Irchel,0 a 5 personas,,,,
6722199,09010236111000485021000000U4,Comision Federal De Electricidad,0 a 5 personas,,,,
1055375,09010811111003923000000000U4,Comision Federal De Electricidad,11 a 30 personas,,,,
6314960,09010468111000165001004318M1,Comisión Nacional De Seguros Y Fianzas,51 a 100 personas,,,,
6314506,09010431211000036001002013S6,Compañia Sherwin Williams,11 a 30 personas,,,,
6316741,09010465111000473000002496S2,Compra Venta Articulosde Ferreteria De Martinez Barranco,0 a 5 personas,,,,
9007513,09010463211006641000000000U8,Compra Venta De Lenceria Panty Luk,0 a 5 personas,,,,
8565076,09010611311000411000000000U1,Compra Venta Pinturas Santa Lucia Comex,0 a 5 personas,,,,
8694862,09010621211006081000000000U6,Compras Centrales Y Administracion,0 a 5 personas,,,,
999291,09010611121000283000000000U7,Compraventa De Productos De Limpieza,11 a 30 personas,,,,
8459084,09010434211001362000000000S2,Conde Productos Chiapanecos,6 a 10 personas,,,,
6735182,09010611611000462001000000U7,Condominio Insurgentes Sur 1824,11 a 30 personas,,,,
6863250,09010238990000031000000000U1,Confecciones Monce Taller De Costura,0 a 5 personas,,,,
9229495,09010522110010472000041075S5,Confiteria Y Pasteleria Garabatos San Jeronimo,6 a 10 personas,,,,
1039558,09010467111002251000000000U8,Confort Y Comodidad Corporativa,0 a 5 personas,,,,
1055082,09010812110006731000000000M9,Consorcio Hotelero Ab Sa De Cv,0 a 5 personas,,,,
999322,09010812110008272001000000U2,Construccion Diseño E Imagen,0 a 5 personas,,,,
6315576,09010512130000011000004496S3,Construcciones Red Sa Cv,31 a 50 personas,,,,
1050845,09010811115000081000000000U5,"Constructora Corinto, Sa De Cv",0 a 5 personas,,,,
926660,09010621211005251000000000U6,Constructora Eina,0 a 5 personas,,,,
921107,09010236111000451000000000U6,Constructora Fingo,0 a 5 personas,,,,
7672907,09010621320000161000000000U1,Constructora Lomas Reforma S  De  Rl Cv,0 a 5 personas,,,,
6315461,09016464121000933002004294M2,Constructora Moric,51 a 100 personas,,,,
8565011,09010813120000041000000000U7,Construkom,0 a 5 personas,,,,
999392,09010722517000042000000000U2,Construrama,6 a 10 personas,,,,
1006193,09010541510000531001000000M8,Construrama 1001,6 a 10 personas,,,,
921068,09010722515000982000000000U3,Construrama Zaldivar,6 a 10 personas,,,,
999432,09010621211004311000000000U9,Consultores Y Administradores Fara,0 a 5 personas,,,,
925505,09010332710000251000000000U2,Consultoria Integral En Proyectos De Ingenieria,0 a 5 personas,,,,
921093,09010236211000043010000000U9,Consultoria Profesional En Proyectos De Ingenieria,11 a 30 personas,,,,
8528603,09010541941001321000000000U0,Consultorio De Gastroenterologia,0 a 5 personas,,,,
6201238,09010463211002672000026098S7,Consultorio De Medicina Externa,0 a 5 personas,,,,
6316279,09010461190001312000002496S9,Consultorio De Psicoanalisis,6 a 10 personas,,,,
925926,09010464111003831000000000M9,Consultorio Dental,0 a 5 personas,,,,
6314953,09010541810000595101000000U7,Consultorio Dental,31 a 50 personas,,,,
8387090,09010434229000182000000000U7,Consultorio Dental,6 a 10 personas,,,,
997721,09010524220000083001014913S7,Consultorio Dental,31 a 50 personas,,,,
995316,09010611411000021000000000U6,Consultorio Dental,0 a 5 personas,,,,
6258224,09010541810000585001000000U8,Consultorio Dental,0 a 5 personas,,,,
1055089,09010812110009431000000000U3,Consultorio Dental,0 a 5 personas,,,,
8539979,09010722330000082000000000U6,Consultorio Dental,6 a 10 personas,,,,
6324232,09010466111000831000003814S0,Consultorio Dental,0 a 5 personas,,,,
926655,09010621113001751000000000U7,Consultorio Dental,0 a 5 personas,,,,
8564397,09010621113002421000000000U6,Consultorio Dental,0 a 5 personas,,,,
9354285,09010621211007131000000000U8,Consultorio Dental,0 a 5 personas,,,,
926816,09010561110000772000000000U2,Consultorio Dental,6 a 10 personas,,,,
1021203,09010465311003551000000000U8,Consultorio Dental,0 a 5 personas,,,,
998484,09010541110000912000000000U9,Consultorio Dental,0 a 5 personas,,,,
6318122,09010561110000475000000000U2,Consultorio Dental,51 a 100 personas,,,,
6792871,09014237312000207011000000U7,Consultorio Dental,6 a 10 personas,,,,
6324088,09010434222000235001003378M8,Consultorio Dental,51 a 100 personas,,,,
7262227,09010611112001351000000000U0,Consultorio Dental,0 a 5 personas,,,,
7673501,09010332710000381000000000U7,Consultorio Dental,0 a 5 personas,,,,
6315763,09010461190001392001002496S1,Consultorio Dental,11 a 30 personas,,,,
8616650,09010464111004991000000000U0,Consultorio Dental,0 a 5 personas,,,,
1024910,09010465311008121000000000U5,Consultorio Dental,0 a 5 personas,,,,
6871197,09010541610001875001000000U6,Consultorio Dental,101 a 250 personas,,,,
8564328,09010517410000022000000000U1,Consultorio Dental,6 a 10 personas,,,,
6323762,09010512113000093001000000U7,Consultorio Dental Centro De Desarrollo Comunitario El Cuernito,11 a 30 personas,,,,
1055615,09010323119000541000000000U1,Consultorio Dental Ciudad Dental,0 a 5 personas,,,,
6318551,09010326160000035002000000U5,Consultorio Dental Hector Tsuchiya Lopez,101 a 250 personas,,,,
7673056,09010621211006701000000000U9,Consultorio Dental Jacarandas,0 a 5 personas,,,,
7298702,09010722511003571000000000U0,Consultorio Dental Orendain Excelencia Odontologica,0 a 5 personas,,,,
926305,09010722517000083001000000U6,Consultorio Dental Sin Nombre,6 a 10 personas,,,,
6810063,09010466311000551000048425S0,Consultorio Dental Sin Nombre,0 a 5 personas,,,,
9051544,09010812110017161000000000U6,Consultorio Dental Sin Nombre,0 a 5 personas,,,,
6201813,09010611621000171001000000U3,Consultorio Doctor Alonso,6 a 10 personas,,,,
6318705,09010462210000033011010705S7,Consultorio Gastroentorologia,6 a 10 personas,,,,
1008098,09010237111000036010000000U4,Consultorio Ginecobstetra,101 a 250 personas,,,,
7673555,09010465311014741000000000U2,Consultorio Medicina Cirugia General,0 a 5 personas,,,,
6325440,09016541810002175100000000U3,Consultorio Medico,101 a 250 personas,,,,
9330076,09010236111000681000000000U6,Consultorio Medico,0 a 5 personas,,,,
7673493,09010463211006501000000000U4,Consultorio Medico,0 a 5 personas,,,,
6317151,09010466112000284002000000U0,Consultorio Medico,11 a 30 personas,,,,
999327,09010465112000241000000000U1,Consultorio Medico,0 a 5 personas,,,,
8564679,09010812110014821000000000U8,Consultorio Medico,0 a 5 personas,,,,
9229603,09010561110001344000000000U9,Consultorio Medico,51 a 100 personas,,,,
1051500,09010465112000041000000000U5,Consultorio Medico,0 a 5 personas,,,,
997280,09010465212000611000000000U3,Consultorio Medico,0 a 5 personas,,,,
6382037,22014325412000115001004221M6,Consultorio Medico,101 a 250 personas,,,,
9309544,09010461170001863000000000U3,Consultorio Medico General,11 a 30 personas,,,,
1013239,09010621111000681000000000U1,Consultorio Medico General,0 a 5 personas,,,,
9319036,09010238110000051000000000U3,Consultorio Medico Pediatra,0 a 5 personas,,,,
7672913,09010722514004941000000000U8,Consultorio Medico Sin Nombre,0 a 5 personas,,,,
997177,09010561110000791000000000S5,Consultorio Medico Sin Nombre,0 a 5 personas,,,,
6882183,09010461140001101000000000U1,Consultorio Medico Y Dental,11 a 30 personas,,,,
6863841,09010611171000536011025121S3,Consultorio Medico Y Toma De Muestras Sin Nombre,31 a 50 personas,,,,
1053105,09010541211000522001000000U2,Consultorio Odontologico,11 a 30 personas,,,,
927846,09010621113001601000000000U4,Consultorio Odontológico,0 a 5 personas,,,,
6324291,09010464111002552011009750S2,Consultorio Odontológico,6 a 10 personas,,,,
927503,09010541920000421000000000U3,Consultorio Psiquiatra,0 a 5 personas,,,,
1052082,09010621211001261000000000U9,Consultorio Rene Soto,0 a 5 personas,,,,
1050755,09010465311007991000000000U2,Consultorio Veterinario,0 a 5 personas,,,,
7673006,09010722514004951000000000U7,Consultorio Veterinario Molinos,0 a 5 personas,,,,
6315676,09010462210000074002002484S1,Consultorios Dentales Del Sector Privado,51 a 100 personas,,,,
8540299,09010812110019341000000000U2,Consultortio Psicoterapeutico,0 a 5 personas,,,,
6801791,09010611311000333001003698S7,"Contesa Construcciones, Sa De Cv",51 a 100 personas,,,,
8332332,09010522452000401000037957S2,Convento,6 a 10 personas,,,,
926591,09010461190002424002028158M1,Convento Religiosas De La Asuncion,11 a 30 personas,,,,
6856950,09010561310000377001000000U6,Cooperativa Escolar Escuela Secundaria Diurna No. 170 Tm,31 a 50 personas,,,,
8564199,09010465313001611000000000U8,Coorporativo Periferico 261,0 a 5 personas,,,,
8564255,09010722515002521000000000U7,Copias Speed,0 a 5 personas,,,,
997732,09010561110000212000000000U9,Copinsa,6 a 10 personas,,,,
8904533,09010463211005211000000000U1,Copulosa,0 a 5 personas,,,,
9123517,09010493111000021000000000U5,Copy Cat,0 a 5 personas,,,,
6709121,09010236112000133000014045M8,Copy Lasser,11 a 30 personas,,,,
8386860,09010722513003991000000000U6,Copy Plaza,0 a 5 personas,,,,
8564208,09010722514003331000000000U3,Copynet.Pape,0 a 5 personas,,,,
8386862,09010722514005501000000000U9,Corazón De Alcachofa,0 a 5 personas,,,,
928202,09010722512000241001000000U1,Corbion,6 a 10 personas,,,,
926421,09010713943000563001046817M6,Corona.Net,31 a 50 personas,,,,
9229577,09010522460000222000000000U5,Corporación Actinver Sab De Cv,0 a 5 personas,,,,
927456,09010811192000612001000000U6,"Corporación De Servicios Y Asesorías, S.C.",0 a 5 personas,,,,
926741,09010812110011261000000000U0,Corporativo Aci,0 a 5 personas,,,,
8616934,09010561510000421000000000U7,Corporativo Zulu,0 a 5 personas,,,,
8694705,09010461110043821000000000U7,Cosmeticos Y Regalos Chula,0 a 5 personas,,,,
7673423,09010561432005451000000000U6,Cosmomed Spa,0 a 5 personas,,,,
1024921,09010811491000711000000000U2,Cosultorio Medico,0 a 5 personas,,,,
7673299,09010722511004511000000000U5,Cpp Mexico,0 a 5 personas,,,,
8465062,09010561310000431000000000U1,Crabtree & Evelyn Plaza Artz Pedregal,0 a 5 personas,,,,
1041239,09010811430000941000000000U3,Crawford Affinity,0 a 5 personas,,,,
8564715,09010713943001463000000000U8,Creatica,11 a 30 personas,,,,
1052185,09010621211001701000000000U4,Creperie Du Soleil,0 a 5 personas,,,,
1055007,09010722212006331000000000U1,Cristakar,0 a 5 personas,,,,
6324126,09010462111000206001002514S9,Cromatos,51 a 100 personas,,,,
1005474,09010467114000772000000000U9,Cruz Bobadilla Y Compañia Servicios Contables,0 a 5 personas,,,,
1060613,09010722511000583001000000U8,Cuadrivium,51 a 100 personas,,,,
7672909,09010464113001781000000000U4,Cuam,0 a 5 personas,,,,
6309069,09010532110000051000001105S7,Curacreto,0 a 5 personas,,,,
1055039,09010812110004841000000000U8,Curiosidades Acela,0 a 5 personas,,,,
6847809,09010462112002101000003509S8,Cygni Administraciones,6 a 10 personas,,,,
6859663,09010611311000373001000000U3,Cyvsa Santa Fe,51 a 100 personas,,,,
998492,09010512113000011001000000U9,D Grace Estetica,6 a 10 personas,,,,
9187416,09010466111002081000000000S0,D Moto 929,0 a 5 personas,,,,
6309381,09010435419000225021003954M0,Dachser Mexico,101 a 250 personas,,,,
8564446,09010931610001852000000000U3,Dap Marketing,6 a 10 personas,,,,
1007507,09010722219002311000000000U2,Dassony,0 a 5 personas,,,,
926224,09010811111005421000000000U7,Day Light Salads,0 a 5 personas,,,,
6323695,09010468111000313002003713S7,De Capello,51 a 100 personas,,,,
